Month,ProductID,Revenue,Units
Apr-09,2044,9322.74,2
Apr-09,2045,247941.54,42
Apr-09,2049,21858.48,4
Apr-09,2053,12220.11,3
Apr-09,2054,245993.58,34
Apr-09,2055,196008.12,26
Apr-09,2056,4031.37,1
Apr-09,2058,9826.11,3
Apr-09,2060,66140.55,15
Apr-09,2061,34770.96,8
Apr-09,2064,233455.95,35
Apr-09,2066,8944.74,2
Apr-09,2067,26394.48,4
Apr-09,2073,21668.85,5
Apr-09,2076,32946.48,4
Apr-09,2077,13228.11,3
Apr-09,2084,135880.29,17
Apr-09,2085,40001.85,5
Apr-09,2086,11463.48,4
Apr-09,2087,8693.37,1
Apr-09,2090,39054.33,9
Apr-09,2091,4093.74,2
Apr-09,2092,12283.11,3
Apr-09,2093,5354.37,1
Apr-09,2097,22677.48,4
Apr-09,2098,3747.87,1
Apr-09,2099,19716.48,4
Apr-09,2112,20788.11,3
Apr-09,2115,14866.74,2
Apr-09,2116,13669.74,2
Apr-09,2123,7433.37,1
Apr-09,2124,32695.11,3
Apr-09,2132,13795.11,3
Apr-09,2133,5480.37,1
Apr-09,2136,37165.59,7
Apr-09,2138,42456.96,8
Apr-09,2142,31496.85,5
Apr-09,2144,10078.74,2
Apr-09,2146,4598.37,1
Apr-09,2151,11842.74,2
Apr-09,2169,26394.48,4
Apr-09,2180,43716.96,8
Apr-09,2185,29671.11,3
Apr-09,2189,26134.92,7
Apr-09,2197,36878.31,13
Apr-09,2199,14669.55,6
Apr-09,2202,7558.74,2
Apr-09,2206,22321.53,19
Apr-09,2207,22321.53,19
Apr-09,2212,2203.74,2
Apr-09,2213,2203.74,2
Apr-09,2214,32314.59,7
Apr-09,2215,32314.59,7
Apr-09,2218,23427.81,13
Apr-09,2219,23427.81,13
Apr-09,2222,2834.37,1
Apr-09,2223,2834.37,1
Apr-09,2224,21653.73,29
Apr-09,2225,21653.73,29
Apr-09,2236,13194.72,6
Apr-09,2237,13194.72,6
Apr-09,2238,19396.44,12
Apr-09,2239,19396.44,12
Apr-09,2252,9950.22,6
Apr-09,2253,9950.22,6
Apr-09,2254,6426.63,9
Apr-09,2255,6426.63,9
Apr-09,2262,20345.85,5
Apr-09,2263,20345.85,5
Apr-09,2269,141223.95,35
Apr-09,2275,100849.14,22
Apr-09,2277,7117.74,2
Apr-09,2280,7966.98,4
Apr-09,2284,20786.85,5
Apr-09,2286,26206.11,3
Apr-09,2295,100341.99,9
Apr-09,2331,176699.88,24
Apr-09,2332,384715.17,62
Apr-09,2334,52912.44,12
Apr-09,2336,35025.48,4
Apr-09,2343,17695.44,3
Apr-09,2345,79055.55,15
Apr-09,2348,59027.22,6
Apr-09,2352,4472.37,1
Apr-09,2353,65827.44,12
Apr-09,2354,41700.33,9
Apr-09,2355,36536.85,5
Apr-09,2359,22362.48,4
Apr-09,2361,70623.00,10
Apr-09,2365,82889.10,13
Apr-09,2368,245051.10,28
Apr-09,2376,59845.59,7
Apr-09,2379,53598.51,23
Apr-09,2380,35841.33,9
Apr-09,2381,38111.85,5
Apr-09,2384,39844.35,5
Apr-09,2385,27304.20,3
Apr-09,2387,75907.44,12
Apr-09,2388,36471.33,9
Apr-09,2389,132961.50,13
Apr-09,2391,110305.44,12
Apr-09,2393,10326.96,8
Apr-09,2394,30670.29,17
Apr-09,2395,81242.91,43
Apr-09,2396,53714.43,39
Apr-09,2400,1133.37,1
Apr-09,2402,26896.59,7
Apr-09,2404,6613.74,2
Apr-09,2405,35401.59,7
Apr-09,2412,21629.79,17
May-09,3,94878.00,9
May-09,8,36404.55,7
May-09,9,33138.00,5
May-09,17,4832.10,1
May-09,21,15494.22,3
May-09,26,55282.50,6
May-09,38,10710.00,2
May-09,42,12927.60,1
May-09,92,35191.80,3
May-09,93,13557.60,1
May-09,106,291075.75,25
May-09,115,137592.00,13
May-09,136,5036.85,1
May-09,155,12064.50,2
May-09,165,16156.35,2
May-09,182,15986.25,1
May-09,185,61828.20,7
May-09,206,316430.10,30
May-09,229,6926.85,1
May-09,237,6926.85,1
May-09,240,16584.75,3
May-09,246,17948.70,2
May-09,280,12596.85,1
May-09,322,26450.55,3
May-09,333,10076.85,1
May-09,334,25196.85,1
May-09,342,42509.25,5
May-09,347,40950.00,1
May-09,383,14483.70,2
May-09,400,85640.94,8
May-09,404,492394.14,22
May-09,407,266096.88,14
May-09,412,156234.96,8
May-09,415,182059.29,17
May-09,419,37529.10,2
May-09,420,29320.20,2
May-09,423,25017.30,2
May-09,425,12266.10,1
May-09,426,305468.10,26
May-09,427,36524.25,3
May-09,430,22031.10,2
May-09,433,332990.28,28
May-09,438,1352982.33,113
May-09,443,236359.62,22
May-09,459,24311.70,2
May-09,487,1361531.43,103
May-09,489,108353.70,10
May-09,491,464846.13,41
May-09,492,11457.81,1
May-09,496,249492.60,22
May-09,501,146634.39,11
May-09,504,22172.85,1
May-09,512,5915.70,2
May-09,515,12593.70,2
May-09,516,6296.85,1
May-09,517,16373.70,2
May-09,523,6611.85,1
May-09,524,7556.85,1
May-09,527,6485.85,1
May-09,528,7241.85,1
May-09,531,15113.70,2
May-09,534,19205.55,3
May-09,537,9021.60,1
May-09,540,15746.85,1
May-09,541,16058.70,1
May-09,545,97644.33,9
May-09,548,142725.87,23
May-09,553,11510.10,1
May-09,559,98773.29,13
May-09,562,33301.80,3
May-09,567,84218.40,8
May-09,568,10609.20,1
May-09,570,6731.55,1
May-09,574,45861.48,4
May-09,577,209073.69,17
May-09,578,359701.02,38
May-09,579,95882.22,6
May-09,580,70114.59,7
May-09,590,181411.65,17
May-09,593,21791.70,2
May-09,596,114274.44,12
May-09,599,139025.25,13
May-09,604,107018.73,17
May-09,605,40314.96,8
May-09,609,132538.77,13
May-09,615,147408.66,18
May-09,626,136200.96,8
May-09,636,297301.41,27
May-09,650,49321.44,8
May-09,655,47300.40,4
May-09,674,208748.61,25
May-09,676,10580.85,1
May-09,685,29416.59,3
May-09,686,56681.10,6
May-09,689,4217.85,1
May-09,690,101667.51,23
May-09,699,19840.59,7
May-09,702,18739.35,5
May-09,717,2046.87,1
May-09,718,2046.87,1
May-09,733,275272.83,59
May-09,734,275272.83,59
May-09,735,65070.18,14
May-09,736,65070.18,14
May-09,759,49659.75,25
May-09,760,49659.75,25
May-09,761,59865.12,26
May-09,762,59865.12,26
May-09,763,51998.31,13
May-09,764,51998.31,13
May-09,769,6928.74,2
May-09,770,6928.74,2
May-09,777,25510.59,17
May-09,778,25510.59,17
May-09,779,41573.70,10
May-09,780,41573.70,10
May-09,781,22171.59,17
May-09,782,22171.59,17
May-09,789,35208.81,13
May-09,790,35208.81,13
May-09,791,81556.02,96
May-09,792,81556.02,96
May-09,793,30946.23,29
May-09,794,30946.23,29
May-09,797,4031.37,1
May-09,807,13226.85,5
May-09,808,160310.43,39
May-09,809,2708.37,1
May-09,816,4346.37,1
May-09,819,287236.53,19
May-09,826,456286.95,35
May-09,854,36348.48,4
May-09,905,7433.37,1
May-09,906,10708.74,2
May-09,907,167880.51,23
May-09,910,5354.37,1
May-09,927,150554.25,25
May-09,930,13480.74,2
May-09,939,65636.55,15
May-09,947,17386.74,2
May-09,952,3464.37,1
May-09,955,9764.37,1
May-09,956,20158.74,2
May-09,957,9795.87,1
May-09,958,8945.37,1
May-09,965,91403.55,15
May-09,966,18268.11,3
May-09,967,17953.74,2
May-09,977,42646.59,7
May-09,981,55549.62,26
May-09,985,18520.74,2
May-09,989,10960.74,2
May-09,990,16945.11,3
May-09,992,3653.37,1
May-09,993,84786.03,19
May-09,995,6992.37,1
May-09,996,8630.37,1
May-09,997,27844.11,3
May-09,998,17134.74,2
May-09,1000,24967.53,19
May-09,1001,30740.22,6
May-09,1005,1511.37,1
May-09,1006,1133.37,1
May-09,1007,10771.74,2
May-09,1008,3338.37,1
May-09,1009,41969.97,31
May-09,1043,8692.74,2
May-09,1049,33950.07,11
May-09,1050,3338.37,1
May-09,1052,3023.37,1
May-09,1053,88026.75,25
May-09,1059,11399.22,6
May-09,1060,11399.22,6
May-09,1061,12721.59,7
May-09,1062,12721.59,7
May-09,1067,29291.22,6
May-09,1068,29291.22,6
May-09,1069,1889.37,1
May-09,1070,1889.37,1
May-09,1077,148405.32,36
May-09,1078,148405.32,36
May-09,1085,26507.88,24
May-09,1086,26507.88,24
May-09,1089,13795.11,3
May-09,1090,13795.11,3
May-09,1095,1511.37,1
May-09,1096,1511.37,1
May-09,1097,7621.74,2
May-09,1098,7621.74,2
May-09,1103,13728.96,8
May-09,1104,13728.96,8
May-09,1109,5290.74,2
May-09,1110,5290.74,2
May-09,1113,4030.74,2
May-09,1114,18768.33,9
May-09,1115,155242.71,33
May-09,1120,15084.09,7
May-09,1124,24757.11,3
May-09,1127,27592.11,3
May-09,1129,44063.46,8
May-09,1136,18268.74,2
May-09,1137,26836.11,3
May-09,1142,58144.59,7
May-09,1155,10960.74,2
May-09,1171,4094.37,1
May-09,1172,80820.18,14
May-09,1175,75278.70,10
May-09,1178,28536.48,4
May-09,1182,117433.89,47
May-09,1183,80034.57,11
May-09,1186,27590.22,6
May-09,1191,10109.61,3
May-09,1212,72944.55,15
May-09,1213,24693.48,4
May-09,1217,6992.37,1
May-09,1223,32881.59,7
May-09,1226,40568.22,6
May-09,1229,30864.33,9
May-09,1251,5164.74,1
May-09,1252,5164.74,1
May-09,1253,10707.48,2
May-09,1254,10707.48,2
May-09,1261,5983.74,1
May-09,1262,5983.74,1
May-09,1275,18393.48,2
May-09,1288,8377.74,1
May-09,1308,9070.74,1
May-09,1313,3652.74,1
May-09,1314,3652.74,1
May-09,1331,5038.74,1
May-09,1332,5038.74,1
May-09,1339,3463.74,1
May-09,1340,3463.74,1
May-09,1343,4408.74,1
May-09,1344,4408.74,1
May-09,1349,18894.96,4
May-09,1350,18894.96,4
May-09,1363,2455.74,1
May-09,1364,2455.74,1
May-09,1389,4912.74,1
May-09,1390,4912.74,1
May-09,1391,6737.22,3
May-09,1392,6737.22,3
May-09,1407,24248.70,5
May-09,1408,24248.70,5
May-09,1415,17006.22,3
May-09,1416,17006.22,3
May-09,1433,8439.48,2
May-09,1434,8439.48,2
May-09,1443,1384.74,1
May-09,1444,1384.74,1
May-09,1471,3526.74,1
May-09,1472,3526.74,1
May-09,1481,5290.74,1
May-09,1482,5290.74,1
May-09,1493,13226.22,3
May-09,1494,13226.22,3
May-09,1495,34452.18,7
May-09,1496,34452.18,7
May-09,1507,4343.22,3
May-09,1508,4343.22,3
May-09,1517,26195.40,10
May-09,1518,26195.40,10
May-09,1519,8690.22,3
May-09,1520,8690.22,3
May-09,1523,3747.24,1
May-09,1524,3747.24,1
May-09,1527,4093.74,1
May-09,1528,4093.74,1
May-09,1529,24437.70,5
May-09,1530,24437.70,5
May-09,1541,9636.48,2
May-09,1542,9636.48,2
May-09,1545,9447.48,2
May-09,1546,9447.48,2
May-09,1576,2707.74,1
May-09,1588,3337.74,1
May-09,1605,14927.22,3
May-09,1676,5668.74,1
May-09,1685,8188.74,1
May-09,1740,5480.37,1
May-09,1741,5480.37,1
May-09,1742,3464.37,1
May-09,1743,3464.37,1
May-09,1749,7559.37,1
May-09,1766,17638.74,2
May-09,1772,7868.70,1
May-09,1778,24568.11,3
May-09,1801,9443.70,1
May-09,1809,24816.33,9
May-09,1810,9826.11,3
May-09,1811,2708.37,1
May-09,1813,3400.74,2
May-09,1816,4408.74,2
May-09,1819,6361.74,2
May-09,1823,5480.37,1
May-09,1826,7873.11,3
May-09,1827,6172.74,2
May-09,1830,56186.55,15
May-09,1831,4346.37,1
May-09,1837,3904.74,2
May-09,1840,3968.37,1
May-09,1845,3557.61,3
May-09,1846,33638.22,6
May-09,1850,7305.48,4
May-09,1852,16311.96,8
May-09,1853,4409.37,1
May-09,1860,2204.37,1
May-09,1866,12914.37,1
May-09,1875,91472.22,6
May-09,1881,35246.61,3
May-09,1884,10079.37,1
May-09,1889,8693.37,1
May-09,1905,12315.87,1
May-09,1907,41256.81,3
May-09,1908,4724.37,1
May-09,1909,7463.61,3
May-09,1912,15873.48,4
May-09,1915,11338.74,2
May-09,1916,17762.85,5
May-09,1920,16691.85,5
May-09,1924,39684.33,9
May-09,1934,6486.48,4
May-09,1935,6486.48,4
May-09,1942,7304.85,5
May-09,1943,7304.85,5
May-09,1958,9443.70,10
May-09,1959,9443.70,10
May-09,1982,38675.70,10
May-09,1983,4409.37,1
May-09,1986,14107.59,7
May-09,1987,26136.81,13
May-09,1989,86172.03,19
May-09,1994,43466.22,6
May-09,1995,20125.98,4
May-09,1997,37797.48,4
May-09,1999,113769.18,14
May-09,2004,16882.11,3
May-09,2016,16881.48,4
May-09,2045,201326.58,34
May-09,2047,4409.37,1
May-09,2049,5417.37,1
May-09,2053,8157.24,2
May-09,2054,136761.03,19
May-09,2055,182369.88,24
May-09,2056,4031.37,1
May-09,2058,9826.11,3
May-09,2060,39684.33,9
May-09,2061,4346.37,1
May-09,2064,152823.51,23
May-09,2066,4724.37,1
May-09,2067,19654.11,3
May-09,2069,12598.74,2
May-09,2073,8692.74,2
May-09,2076,8252.37,1
May-09,2077,8818.74,2
May-09,2084,79814.70,10
May-09,2085,32001.48,4
May-09,2086,11589.48,4
May-09,2087,34773.48,4
May-09,2090,39243.33,9
May-09,2091,2046.87,1
May-09,2092,12283.11,3
May-09,2093,5354.37,1
May-09,2097,29291.85,5
May-09,2098,18739.35,5
May-09,2099,30236.22,6
May-09,2112,6929.37,1
May-09,2116,20788.11,3
May-09,2123,7433.37,1
May-09,2124,10898.37,1
May-09,2132,4598.37,1
May-09,2133,5480.37,1
May-09,2134,5984.37,1
May-09,2136,15874.11,3
May-09,2138,26960.85,5
May-09,2144,20472.48,4
May-09,2146,4598.37,1
May-09,2153,6299.37,1
May-09,2169,6488.37,1
May-09,2171,10960.74,2
May-09,2180,15685.11,3
May-09,2184,38421.81,4
May-09,2186,5606.37,1
May-09,2189,22538.88,6
May-09,2197,19872.09,7
May-09,2199,2456.37,1
May-09,2202,3899.70,1
May-09,2206,23549.40,20
May-09,2207,23549.40,20
May-09,2212,1101.87,1
May-09,2213,1101.87,1
May-09,2214,56314.44,12
May-09,2215,56314.44,12
May-09,2218,35802.90,20
May-09,2219,35802.90,20
May-09,2224,19482.12,26
May-09,2225,19482.12,26
May-09,2234,818.37,1
May-09,2235,818.37,1
May-09,2236,48401.64,22
May-09,2237,48401.64,22
May-09,2238,11146.59,7
May-09,2239,11146.59,7
May-09,2252,9824.22,6
May-09,2253,9824.22,6
May-09,2254,6376.23,9
May-09,2255,6376.23,9
May-09,2262,28408.59,7
May-09,2263,28408.59,7
May-09,2269,85635.27,21
May-09,2275,101164.14,22
May-09,2277,21416.22,6
May-09,2280,18610.83,9
May-09,2284,32880.96,8
May-09,2286,8693.37,1
May-09,2295,67520.88,6
May-09,2331,29481.48,4
May-09,2332,231812.28,37
May-09,2334,22046.85,5
May-09,2343,35642.88,6
May-09,2345,42456.96,8
May-09,2353,5480.37,1
May-09,2354,18456.48,4
May-09,2355,29040.48,4
May-09,2359,28220.85,5
May-09,2361,35752.50,5
May-09,2363,11333.70,1
May-09,2365,25552.80,4
May-09,2368,149990.40,17
May-09,2376,34893.81,4
May-09,2379,27964.44,12
May-09,2380,27778.59,7
May-09,2381,7622.37,1
May-09,2384,15748.74,2
May-09,2385,18748.80,2
May-09,2387,31370.85,5
May-09,2388,24377.22,6
May-09,2389,81616.50,8
May-09,2391,9323.37,1
May-09,2393,5226.48,4
May-09,2394,15964.83,9
May-09,2395,56681.10,30
May-09,2396,14892.57,11
May-09,2402,22487.22,6
May-09,2404,3338.37,1
May-09,2405,20220.48,4
May-09,2412,6265.35,5
Jun-09,3,42115.50,4
Jun-09,8,26003.25,5
Jun-09,9,39765.60,6
Jun-09,21,5164.74,1
Jun-09,26,73773.00,8
Jun-09,38,32130.00,6
Jun-09,42,12927.60,1
Jun-09,92,140767.20,12
Jun-09,93,13557.60,1
Jun-09,106,128073.33,11
Jun-09,107,53121.60,8
Jun-09,115,84672.00,8
Jun-09,136,33386.85,7
Jun-09,155,30161.25,5
Jun-09,165,7950.60,1
Jun-09,170,9024.75,1
Jun-09,178,12537.00,2
Jun-09,185,123656.40,14
Jun-09,206,268742.25,25
Jun-09,240,38697.75,7
Jun-09,243,7241.85,1
Jun-09,246,17948.70,2
Jun-09,261,18893.70,2
Jun-09,279,8186.85,1
Jun-09,305,18900.00,1
Jun-09,322,17633.70,2
Jun-09,342,50381.10,6
Jun-09,347,40950.00,1
Jun-09,383,21725.55,3
Jun-09,394,19686.87,1
Jun-09,400,127654.38,12
Jun-09,404,178914.96,8
Jun-09,407,285749.10,15
Jun-09,412,234478.44,12
Jun-09,415,96384.33,9
Jun-09,423,12508.65,1
Jun-09,426,280450.80,24
Jun-09,427,12174.75,1
Jun-09,430,10827.81,1
Jun-09,433,382702.32,32
Jun-09,436,22358.70,1
Jun-09,438,1341595.08,112
Jun-09,443,301243.32,28
Jun-09,487,1481228.28,112
Jun-09,489,51260.58,5
Jun-09,491,430896.06,38
Jun-09,496,215666.01,19
Jun-09,501,93434.67,7
Jun-09,512,14852.25,5
Jun-09,515,6611.85,1
Jun-09,520,7367.85,1
Jun-09,528,14483.70,2
Jun-09,529,5666.85,1
Jun-09,531,22670.55,3
Jun-09,540,31493.70,2
Jun-09,541,16058.70,1
Jun-09,545,162656.55,15
Jun-09,548,168505.47,27
Jun-09,553,11510.10,1
Jun-09,559,136446.66,18
Jun-09,562,33301.80,3
Jun-09,567,84281.40,8
Jun-09,570,6794.55,1
Jun-09,574,57292.83,5
Jun-09,577,196673.40,16
Jun-09,578,264829.32,28
Jun-09,579,31876.74,2
Jun-09,580,70114.59,7
Jun-09,583,6668.55,1
Jun-09,590,170830.80,16
Jun-09,593,43779.96,4
Jun-09,596,95244.66,10
Jun-09,599,139156.29,13
Jun-09,603,11018.70,1
Jun-09,604,132347.25,21
Jun-09,605,60535.44,12
Jun-09,609,336260.61,33
Jun-09,615,245933.10,30
Jun-09,626,255266.55,15
Jun-09,627,22005.90,2
Jun-09,633,74963.07,11
Jun-09,636,286678.98,26
Jun-09,650,86550.66,14
Jun-09,674,133287.84,16
Jun-09,685,18898.74,2
Jun-09,686,9509.85,1
Jun-09,690,70796.88,16
Jun-09,699,14171.85,5
Jun-09,702,11243.61,3
Jun-09,715,1983.87,1
Jun-09,716,1983.87,1
Jun-09,717,2046.87,1
Jun-09,718,2046.87,1
Jun-09,733,374673.60,80
Jun-09,734,374673.60,80
Jun-09,735,74014.92,16
Jun-09,736,74014.92,16
Jun-09,745,2645.37,1
Jun-09,746,2645.37,1
Jun-09,759,127093.68,64
Jun-09,760,127093.68,64
Jun-09,761,66824.73,29
Jun-09,762,66824.73,29
Jun-09,763,47998.44,12
Jun-09,764,47998.44,12
Jun-09,769,10141.11,3
Jun-09,770,10141.11,3
Jun-09,777,99252.72,66
Jun-09,778,99252.72,66
Jun-09,779,37416.33,9
Jun-09,780,37416.33,9
Jun-09,781,78113.70,60
Jun-09,782,78113.70,60
Jun-09,789,35208.81,13
Jun-09,790,35208.81,13
Jun-09,791,192825.99,227
Jun-09,792,192825.99,227
Jun-09,793,87518.34,82
Jun-09,794,87518.34,82
Jun-09,807,23808.33,9
Jun-09,808,118925.73,29
Jun-09,809,19084.59,7
Jun-09,816,4346.37,1
Jun-09,819,244618.92,16
Jun-09,826,346294.62,26
Jun-09,854,27214.11,3
Jun-09,905,22300.11,3
Jun-09,906,10708.74,2
Jun-09,907,109295.55,15
Jun-09,927,213925.95,35
Jun-09,930,13795.74,2
Jun-09,939,71620.92,16
Jun-09,948,9260.37,1
Jun-09,956,10110.87,1
Jun-09,957,9984.87,1
Jun-09,958,27025.11,3
Jun-09,959,10362.87,1
Jun-09,965,48945.96,8
Jun-09,966,24315.48,4
Jun-09,967,8882.37,1
Jun-09,968,8441.37,1
Jun-09,976,4062.87,1
Jun-09,977,43024.59,7
Jun-09,981,36277.29,17
Jun-09,982,34459.74,2
Jun-09,990,11212.74,2
Jun-09,992,3653.37,1
Jun-09,993,106706.88,24
Jun-09,995,14173.74,2
Jun-09,996,8630.37,1
Jun-09,998,8567.37,1
Jun-09,999,9386.37,1
Jun-09,1000,19394.55,15
Jun-09,1001,15055.11,3
Jun-09,1005,3022.74,2
Jun-09,1009,28431.27,21
Jun-09,1017,3495.87,1
Jun-09,1043,17637.48,4
Jun-09,1049,24690.96,8
Jun-09,1050,6676.74,2
Jun-09,1053,101726.73,29
Jun-09,1059,87856.02,46
Jun-09,1060,87856.02,46
Jun-09,1061,18137.70,10
Jun-09,1062,18137.70,10
Jun-09,1065,7558.74,2
Jun-09,1066,7558.74,2
Jun-09,1067,34173.09,7
Jun-09,1068,34173.09,7
Jun-09,1069,17004.33,9
Jun-09,1070,17004.33,9
Jun-09,1077,83273.40,20
Jun-09,1078,83273.40,20
Jun-09,1085,101530.17,91
Jun-09,1086,101530.17,91
Jun-09,1087,3432.87,1
Jun-09,1088,3432.87,1
Jun-09,1089,22991.85,5
Jun-09,1090,22991.85,5
Jun-09,1091,6329.61,3
Jun-09,1092,6329.61,3
Jun-09,1093,4469.22,6
Jun-09,1094,4469.22,6
Jun-09,1097,11401.11,3
Jun-09,1098,11401.11,3
Jun-09,1103,34511.40,20
Jun-09,1104,34511.40,20
Jun-09,1105,3117.87,1
Jun-09,1106,3117.87,1
Jun-09,1111,1448.37,1
Jun-09,1112,1448.37,1
Jun-09,1113,22169.07,11
Jun-09,1114,23618.07,11
Jun-09,1115,106298.01,23
Jun-09,1120,27460.44,12
Jun-09,1124,24946.11,3
Jun-09,1127,9575.37,1
Jun-09,1129,60504.57,11
Jun-09,1137,35529.48,4
Jun-09,1142,16252.74,2
Jun-09,1155,16819.11,3
Jun-09,1171,12157.11,3
Jun-09,1172,86174.55,15
Jun-09,1175,97704.81,13
Jun-09,1178,28536.48,4
Jun-09,1180,18646.11,3
Jun-09,1182,115796.52,46
Jun-09,1183,73231.20,10
Jun-09,1186,18393.48,4
Jun-09,1191,20502.72,6
Jun-09,1207,8220.87,1
Jun-09,1212,33700.59,7
Jun-09,1213,12346.74,2
Jun-09,1217,35339.85,5
Jun-09,1223,28251.72,6
Jun-09,1226,20473.11,3
Jun-09,1228,1668.87,1
Jun-09,1229,10393.11,3
Jun-09,1243,11589.48,2
Jun-09,1244,11589.48,2
Jun-09,1251,10329.48,2
Jun-09,1252,10329.48,2
Jun-09,1253,16061.22,3
Jun-09,1254,16061.22,3
Jun-09,1261,5983.74,1
Jun-09,1262,5983.74,1
Jun-09,1271,5605.74,1
Jun-09,1287,16377.48,2
Jun-09,1288,16755.48,2
Jun-09,1308,26456.22,3
Jun-09,1313,7242.48,2
Jun-09,1314,7242.48,2
Jun-09,1319,4219.74,1
Jun-09,1320,4219.74,1
Jun-09,1325,5038.74,1
Jun-09,1326,5038.74,1
Jun-09,1331,5038.74,1
Jun-09,1332,5038.74,1
Jun-09,1339,2896.74,1
Jun-09,1340,2896.74,1
Jun-09,1341,7809.48,2
Jun-09,1342,7809.48,2
Jun-09,1343,3778.74,1
Jun-09,1344,3778.74,1
Jun-09,1347,16437.96,4
Jun-09,1348,16437.96,4
Jun-09,1349,9447.48,2
Jun-09,1350,9447.48,2
Jun-09,1363,9822.96,4
Jun-09,1364,9822.96,4
Jun-09,1369,11967.48,2
Jun-09,1370,11967.48,2
Jun-09,1389,4912.74,1
Jun-09,1390,4912.74,1
Jun-09,1391,42123.06,19
Jun-09,1392,42123.06,19
Jun-09,1407,33948.18,7
Jun-09,1408,33948.18,7
Jun-09,1415,5668.74,1
Jun-09,1416,5668.74,1
Jun-09,1421,5164.74,1
Jun-09,1422,5164.74,1
Jun-09,1433,29979.18,7
Jun-09,1434,29979.18,7
Jun-09,1443,2737.98,2
Jun-09,1444,2737.98,2
Jun-09,1453,10455.48,2
Jun-09,1454,10455.48,2
Jun-09,1465,2802.24,1
Jun-09,1466,2802.24,1
Jun-09,1471,2991.24,1
Jun-09,1472,2991.24,1
Jun-09,1481,15872.22,3
Jun-09,1482,15872.22,3
Jun-09,1489,6675.48,2
Jun-09,1490,6675.48,2
Jun-09,1493,18264.96,4
Jun-09,1494,18264.96,4
Jun-09,1495,24563.70,5
Jun-09,1496,24563.70,5
Jun-09,1507,5537.70,5
Jun-09,1508,5537.70,5
Jun-09,1517,29815.38,12
Jun-09,1518,29815.38,12
Jun-09,1519,21661.92,8
Jun-09,1520,21661.92,8
Jun-09,1523,16374.96,4
Jun-09,1524,16374.96,4
Jun-09,1529,18516.96,4
Jun-09,1530,18516.96,4
Jun-09,1541,14171.22,3
Jun-09,1542,14171.22,3
Jun-09,1545,4723.74,1
Jun-09,1546,4723.74,1
Jun-09,1549,5038.74,1
Jun-09,1550,5038.74,1
Jun-09,1576,2707.74,1
Jun-09,1583,17006.22,3
Jun-09,1588,6801.48,2
Jun-09,1646,4975.74,1
Jun-09,1682,44849.70,5
Jun-09,1685,16377.48,2
Jun-09,1740,5480.37,1
Jun-09,1741,5480.37,1
Jun-09,1742,3464.37,1
Jun-09,1743,3464.37,1
Jun-09,1762,10697.40,2
Jun-09,1772,7868.70,1
Jun-09,1778,16378.74,2
Jun-09,1790,5348.70,1
Jun-09,1798,8498.70,1
Jun-09,1800,7868.70,1
Jun-09,1809,30107.07,11
Jun-09,1810,19652.22,6
Jun-09,1816,2204.37,1
Jun-09,1826,5227.74,2
Jun-09,1827,3086.37,1
Jun-09,1829,7873.74,2
Jun-09,1830,37541.70,10
Jun-09,1831,4346.37,1
Jun-09,1840,3968.37,1
Jun-09,1845,9539.46,8
Jun-09,1846,44850.96,8
Jun-09,1850,9131.85,5
Jun-09,1852,16311.96,8
Jun-09,1853,13480.11,3
Jun-09,1855,2960.37,1
Jun-09,1866,15906.87,1
Jun-09,1875,40318.11,3
Jun-09,1884,12032.37,1
Jun-09,1886,10268.37,1
Jun-09,1889,8567.37,1
Jun-09,1905,10709.37,1
Jun-09,1907,11339.37,1
Jun-09,1908,18708.48,4
Jun-09,1909,4975.74,2
Jun-09,1912,15810.48,4
Jun-09,1915,17134.11,3
Jun-09,1916,25006.59,7
Jun-09,1920,26706.96,8
Jun-09,1924,17448.48,4
Jun-09,1934,7997.85,5
Jun-09,1935,7997.85,5
Jun-09,1942,8879.22,6
Jun-09,1943,8879.22,6
Jun-09,1948,3842.37,1
Jun-09,1949,3842.37,1
Jun-09,1950,4031.37,1
Jun-09,1951,4031.37,1
Jun-09,1958,22664.88,24
Jun-09,1959,22664.88,24
Jun-09,1966,2960.37,1
Jun-09,1967,2960.37,1
Jun-09,1982,46108.44,12
Jun-09,1986,4030.74,2
Jun-09,1987,11966.22,6
Jun-09,1989,71746.92,16
Jun-09,1991,11527.11,3
Jun-09,1994,43466.22,6
Jun-09,1995,25511.85,5
Jun-09,1999,24379.11,3
Jun-09,2004,21543.48,4
Jun-09,2045,178019.10,30
Jun-09,2054,108224.55,15
Jun-09,2055,242403.84,32
Jun-09,2058,6550.74,2
Jun-09,2060,13228.11,3
Jun-09,2061,8755.74,2
Jun-09,2064,87057.81,13
Jun-09,2066,13669.11,3
Jun-09,2067,12976.74,2
Jun-09,2069,6299.37,1
Jun-09,2073,4535.37,1
Jun-09,2076,8252.37,1
Jun-09,2077,4661.37,1
Jun-09,2084,31938.48,4
Jun-09,2085,16000.74,2
Jun-09,2086,20155.59,7
Jun-09,2090,39306.33,9
Jun-09,2097,46866.96,8
Jun-09,2098,22487.22,6
Jun-09,2099,41070.96,8
Jun-09,2112,13858.74,2
Jun-09,2115,14866.74,2
Jun-09,2116,13669.74,2
Jun-09,2123,29670.48,4
Jun-09,2124,10898.37,1
Jun-09,2132,9196.74,2
Jun-09,2134,17953.11,3
Jun-09,2136,10078.74,2
Jun-09,2138,21417.48,4
